Aircraft Type,"Fuel Consumption, SAR (kg/km/seat)",Master Emission Calculator (kg/km/seat),Travel Cost by Airplane (AUD),Empty Weight (kg) (normalized),Maximum Takeoff Weight (kg) (normalized),Maximum Landing Weight (kg) (normalized),Cargo Capacity (kg) (normalized),Cargo Capacity (cu ft)
Boeing 737-800,0.01896,0.02163,8.058,824.4762649,3182.840751,897.0671129,262.5750399,57.83591187
Boeing 737-800,0.01896,0.02163,8.058,1618.141626,2275.979157,2111.337631,266.7631006,58.7583922
Boeing 737-800,0.01896,0.02163,8.058,656.4902901,2657.091138,2228.121422,296.9352175,65.40423293
Boeing 737-800,0.01896,0.02163,8.058,49.53436449,177.4524609,131.492963,160.2755879,35.30299293
Boeing 737-800,0.01896,0.02163,8.058,862.427848,2006.060339,1933.067736,185.5209732,40.86365048
Boeing 737-800,0.01896,0.02163,8.058,590.5195608,2586.446996,1138.013837,206.180574,45.41422335
Boeing 737-800,0.01896,0.02163,8.058,952.7780461,956.197572,954.9816338,623.7842837,137.3974193
Boeing 737-800,0.01896,0.02163,8.058,125.8850129,270.71746,179.0463986,357.2484456,78.68908493
Boeing 737-800,0.01896,0.02163,8.058,462.7566068,889.3059034,600.5511765,108.1340223,23.81806659
Boeing 737-800,0.01896,0.02163,8.058,93.45621417,245.6516166,104.3141225,20.89070693,4.601477297
Boeing 737-800,0.01896,0.02163,8.058,918.2847786,1083.71753,1037.52151,229.3903194,50.52650207
Boeing 737-800,0.01896,0.02163,8.058,571.9363276,1906.058244,1669.207821,171.0725457,37.68117747
Boeing 737-800,0.01896,0.02163,8.058,792.2450932,3349.458801,1941.640248,264.7239921,58.30924936
Boeing 737-800,0.01896,0.02163,8.058,1010.447623,4136.644614,3468.768767,456.6466504,100.5829626
Boeing 737-800,0.01896,0.02163,8.058,510.0767232,524.0285109,521.8819471,6.4177125,1.413593062
Boeing 737-800,0.01896,0.02163,8.058,241.5470515,730.6055642,428.7523417,191.8659149,42.26121474
Boeing 737-800,0.01896,0.02163,8.058,106.0863278,186.507381,136.4957634,46.33607785,10.20618455
Boeing 737-800,0.01896,0.02163,8.058,1134.915969,4848.706546,2502.10583,174.6742245,38.47449879
Boeing 737-800,0.01896,0.02163,8.058,621.0837085,709.1944821,663.1604268,53.12690065,11.7019605
Boeing 737-800,0.01896,0.02163,8.058,1232.643198,3991.632216,3306.790573,552.9548775,121.7962285
Boeing 737-800,0.01896,0.02163,8.058,14.88973098,25.18782125,18.52662526,39.47818044,8.695634458
Boeing 737-800,0.01896,0.02163,8.058,704.3218992,2391.852522,1953.991999,191.9812225,42.28661289
Boeing 737-800,0.01896,0.02163,8.058,581.1555835,1114.401781,697.2572592,56.59567932,12.46600866
Boeing 737-800,0.01896,0.02163,8.058,128.2184235,164.4600691,137.9448345,48.17219631,10.61061593
Boeing 737-800,0.01896,0.02163,8.058,108.05747,187.0963512,162.0112003,172.0646779,37.89970879
Boeing 737-800,0.01896,0.02163,8.058,339.2758671,577.077383,541.2746724,11.20988585,2.469137852
Boeing 737-800,0.01896,0.02163,8.058,130.6419369,273.5006637,267.2454892,245.3464147,54.04106051
Boeing 737-800,0.01896,0.02163,8.058,2671.803748,3918.907863,3722.433674,21.23830537,4.67804083
Boeing 737-800,0.01896,0.02163,8.058,650.3699852,1103.04951,799.5796506,63.18026696,13.91635836
Boeing 737-800,0.01896,0.02163,8.058,473.5501305,1683.634446,1654.763681,216.0647759,47.59136033
Boeing 737-800,0.01896,0.02163,8.058,610.9595815,1144.750813,935.7604602,8.579785031,1.889820491
Boeing 737-800,0.01896,0.02163,8.058,99.08162208,431.4860405,190.2678991,208.5249329,45.93060196
Boeing 737-800,0.01896,0.02163,8.058,648.4351043,2408.144083,1825.393824,17.08880672,3.764054344
Boeing 737-800,0.01896,0.02163,8.058,540.7265971,1942.13142,1809.085164,184.400242,40.61679339
Boeing 737-800,0.01896,0.02163,8.058,213.1983864,812.5314094,758.4157923,333.5571736,73.47074308
Boeing 737-800,0.01896,0.02163,8.058,5.463063399,12.03609234,11.56438718,120.8962089,26.6291209
Boeing 737-800,0.01896,0.02163,8.058,46.72004535,180.9851327,66.73602114,53.37704645,11.75705869
Boeing 737-800,0.01896,0.02163,8.058,160.4541262,463.3300351,258.4706953,24.12018133,5.312815271
Boeing 737-800,0.01896,0.02163,8.058,991.3698546,1742.56862,1162.240426,171.9000581,37.86344892
Boeing 737-800,0.01896,0.02163,8.058,199.7348723,641.6446804,347.885336,68.6802441,15.12780707
Boeing 737-800,0.01896,0.02163,8.058,109.534531,388.4018519,198.1185102,89.96341387,19.81572993
Boeing 737-800,0.01896,0.02163,8.058,1168.311622,2284.425014,1644.749751,184.9661655,40.74144615
Boeing 737-800,0.01896,0.02163,8.058,146.1195362,225.3823692,223.1884759,129.683672,28.56468546
Boeing 737-800,0.01896,0.02163,8.058,624.8949329,1502.960416,1299.090779,502.1409289,110.6037288
Boeing 737-800,0.01896,0.02163,8.058,2141.769794,7313.349308,4437.174875,498.0555446,109.7038644
Boeing 737-800,0.01896,0.02163,8.058,219.0002851,723.9742177,300.0062128,168.5999579,37.1365546
Boeing 737-800,0.01896,0.02163,8.058,601.9600449,1073.309009,875.972935,180.0885237,39.6670757
Boeing 737-800,0.01896,0.02163,8.058,3218.002203,3783.309253,3258.082636,572.3442642,126.0670185
Boeing 737-800,0.01896,0.02163,8.058,1325.111897,3639.076615,3062.45898,480.112895,105.751739
Boeing 737-800,0.01896,0.02163,8.058,307.5255756,1307.107112,426.6956033,107.071067,23.58393546
Boeing 737-800,0.01896,0.02163,8.058,3688.437313,8931.26475,4813.887846,521.0044546,114.7586904
Boeing 737-800,0.01896,0.02163,8.058,1074.128063,2088.593327,1597.721008,194.4906629,42.83935306
Boeing 737-800,0.01896,0.02163,8.058,359.5513152,642.0685993,442.5723874,195.5113883,43.06418244
Boeing 737-800,0.01896,0.02163,8.058,1061.033793,4415.702716,3668.291758,347.0267556,76.43761137
Boeing 737-800,0.01896,0.02163,8.058,1122.993483,2670.059661,1149.636461,35.93829987,7.915925081
Boeing 737-800,0.01896,0.02163,8.058,204.9573269,422.520879,365.1523717,29.44095699,6.484792289
Boeing 737-800,0.01896,0.02163,8.058,543.4576823,1702.858554,1392.842586,85.09069395,18.7424436
Boeing 737-800,0.01896,0.02163,8.058,733.6986129,2407.925639,1984.499105,209.5903451,46.16527425
Boeing 737-800,0.01896,0.02163,8.058,475.6939996,857.3865742,568.2019129,193.4612109,42.61260152
Boeing 737-800,0.01896,0.02163,8.058,72.04839291,274.8975516,200.4069501,246.9711685,54.39893579
Boeing 737-800,0.01896,0.02163,8.058,461.262938,2240.286797,1871.377141,307.7777656,67.79245938
Boeing 737-800,0.01896,0.02163,8.058,32.9859281,84.06737848,67.41166933,61.55725664,13.5588671
Boeing 737-800,0.01896,0.02163,8.058,281.5566116,1317.329118,468.8552105,39.07436579,8.6066885
Boeing 737-800,0.01896,0.02163,8.058,62.46976296,153.8386439,77.47204495,349.0878175,76.89158976
Boeing 737-800,0.01896,0.02163,8.058,1705.260723,4253.872457,3544.131762,494.7379274,108.9731118
Boeing 737-800,0.01896,0.02163,8.058,534.5155869,838.991974,712.8620518,175.5142518,38.65952683
Boeing 737-800,0.01896,0.02163,8.058,95.57000133,416.4215939,379.8795286,74.41866558,16.39177656
Boeing 737-800,0.01896,0.02163,8.058,847.2597598,2078.476171,916.4049397,277.2941824,61.07801374
Boeing 737-800,0.01896,0.02163,8.058,648.6604795,1851.543876,1372.70633,46.70844048,10.28820275
Boeing 737-800,0.01896,0.02163,8.058,1126.73781,4028.215529,2572.393279,53.63026911,11.81283461
Boeing 737-800,0.01896,0.02163,8.058,451.3341179,1051.259529,670.4985367,115.26407,25.38856167
Boeing 737-800,0.01896,0.02163,8.058,665.0453089,833.7570257,763.515087,27.8808017,6.141145749
Boeing 737-800,0.01896,0.02163,8.058,482.1363052,1023.481576,533.8340115,13.87648841,3.056495244
Boeing 737-800,0.01896,0.02163,8.058,155.1643919,319.4498633,244.2182464,226.6619796,49.92554617
Boeing 737-800,0.01896,0.02163,8.058,1100.041689,3053.895172,1911.673142,590.809159,130.134176
Boeing 737-800,0.01896,0.02163,8.058,2532.048439,6799.62189,3383.285626,1194.47949,263.1012093
Boeing 737-800,0.01896,0.02163,8.058,101.3793436,196.9707049,185.4229259,100.0044907,22.02742086
Boeing 737-800,0.01896,0.02163,8.058,1007.331618,3795.475887,2434.728448,31.04657143,6.838451857
Boeing 737-800,0.01896,0.02163,8.058,610.2104561,904.1143858,897.04915,42.95144579,9.460670879
Boeing 737-800,0.01896,0.02163,8.058,200.7223279,872.9072889,678.5413816,268.0185807,59.03492967
Boeing 737-800,0.01896,0.02163,8.058,24.27365271,35.96748376,33.40209036,309.5262979,68.17759866
Boeing 737-800,0.01896,0.02163,8.058,1067.78475,5221.428557,4902.730796,1285.63217,283.1788921
Boeing 737-800,0.01896,0.02163,8.058,302.6222861,824.2193601,585.1623439,104.548898,23.02839163
Boeing 737-800,0.01896,0.02163,8.058,229.862609,518.0179159,254.0101605,37.3325291,8.223024031
Boeing 737-800,0.01896,0.02163,8.058,3242.42057,12648.79668,4173.322995,890.0653264,196.0496314
Boeing 737-800,0.01896,0.02163,8.058,348.931918,534.2993492,532.5164728,198.4536706,43.71226225
Boeing 737-800,0.01896,0.02163,8.058,620.5370975,1038.005021,757.4632277,199.2950077,43.89757879
Boeing 737-800,0.01896,0.02163,8.058,164.0883947,485.6355123,390.9009154,499.1520838,109.9453929
Boeing 737-800,0.01896,0.02163,8.058,357.2845617,1286.051812,1152.442455,347.8002079,76.60797531
Boeing 737-800,0.01896,0.02163,8.058,307.8462368,420.1726161,317.0816815,284.2635447,62.61311557
Boeing 737-800,0.01896,0.02163,8.058,385.6486852,923.1908809,477.5036091,53.84020547,11.85907609
Boeing 737-800,0.01896,0.02163,8.058,1279.450831,2228.413107,1405.897629,638.270042,140.588115
Boeing 737-800,0.01896,0.02163,8.058,3397.435405,13185.08104,5389.670026,236.9334805,52.1879913
Boeing 737-800,0.01896,0.02163,8.058,1022.966878,3747.268546,3340.140429,123.9185233,27.29482892
Boeing 737-800,0.01896,0.02163,8.058,158.0416386,363.1837115,240.177429,138.7123489,30.55338081
Boeing 737-800,0.01896,0.02163,8.058,13.38450943,15.1615645,14.023394,106.1651324,23.3843904
Boeing 737-800,0.01896,0.02163,8.058,9.864630792,25.16980396,20.502311,678.8486481,149.5261339
Boeing 737-800,0.01896,0.02163,8.058,1176.634611,1191.535196,1181.824563,176.4607367,38.86800368
Boeing 737-800,0.01896,0.02163,8.058,3083.224544,11076.03312,10129.99743,975.9048151,214.9570077
Boeing 737-800,0.01896,0.02163,8.058,699.3327227,2340.825899,850.9516567,388.7605628,85.63007991
Boeing 737-800,0.01896,0.02163,8.058,1028.740112,3888.541191,2894.14481,828.5261131,182.4947386
Boeing 737-800,0.01896,0.02163,8.058,533.3005089,774.5308399,744.0311123,221.7845196,48.85121577
Boeing 737-800,0.01896,0.02163,8.058,241.0458178,287.6866897,250.9310863,437.6172936,96.39147436
Boeing 737-800,0.01896,0.02163,8.058,1173.937005,5737.76012,4272.381305,501.2801516,110.4141303
Boeing 737-800,0.01896,0.02163,8.058,14.26665315,20.73313512,15.23266733,103.4218612,22.78014564
Boeing 737-800,0.01896,0.02163,8.058,227.5298339,807.0292513,424.1372334,186.7338262,41.13079872
Boeing 737-800,0.01896,0.02163,8.058,262.5022617,898.5382465,765.7561623,114.5771692,25.23726194
Boeing 737-800,0.01896,0.02163,8.058,1148.655786,4874.783203,3532.393812,406.4080827,89.51719883
Boeing 737-800,0.01896,0.02163,8.058,1799.124791,2325.998627,2238.347324,497.6773705,109.6205662
Boeing 737-800,0.01896,0.02163,8.058,1245.996962,4695.362737,2601.127935,852.119972,187.6916238
Boeing 737-800,0.01896,0.02163,8.058,649.4721605,2089.995242,1827.384212,88.61842734,19.51947739
Boeing 737-800,0.01896,0.02163,8.058,349.5973867,673.3037509,554.2515,33.43190606,7.36385596
Boeing 737-800,0.01896,0.02163,8.058,210.6595473,828.3572018,669.7097335,96.40815741,21.23527696
Boeing 737-800,0.01896,0.02163,8.058,385.1477965,1476.231535,642.5557232,149.7631143,32.98747011
Boeing 737-800,0.01896,0.02163,8.058,363.2971943,1173.598002,903.5742747,218.9062484,48.21723533
Boeing 737-800,0.01896,0.02163,8.058,601.9694348,978.7975768,726.3176657,86.69795052,19.09646487
Boeing 737-800,0.01896,0.02163,8.058,641.4634142,2806.146311,1995.962786,82.81279877,18.24070457
Boeing 737-800,0.01896,0.02163,8.058,2229.691762,7014.453691,5778.608306,233.1526533,51.35520998
Boeing 737-800,0.01896,0.02163,8.058,740.5248558,1318.37542,1167.557166,254.4083704,56.03708599
Boeing 737-800,0.01896,0.02163,8.058,248.7206528,1130.134592,681.2332162,54.04844703,11.90494428
Boeing 737-800,0.01896,0.02163,8.058,496.5140294,1381.92514,1264.352531,283.1023515,62.35734615
Boeing 737-800,0.01896,0.02163,8.058,1911.105963,4776.841291,2075.622187,362.6295191,79.87434341
Boeing 737-800,0.01896,0.02163,8.058,109.6787927,413.6019072,137.622308,29.37074892,6.469327956
Boeing 737-800,0.01896,0.02163,8.058,1455.759102,1954.354396,1600.830556,96.82468399,21.32702291
Boeing 737-800,0.01896,0.02163,8.058,1706.034959,4605.503121,4445.706409,254.9322847,56.15248562
Boeing 737-800,0.01896,0.02163,8.058,1150.413833,1388.764468,1260.009563,554.2759902,122.0872225
Boeing 737-800,0.01896,0.02163,8.058,1650.634578,7745.176633,5041.843846,399.5762893,88.01239852
Boeing 737-800,0.01896,0.02163,8.058,11.90406861,48.67884773,33.92959155,47.6216543,10.48935117
Boeing 737-800,0.01896,0.02163,8.058,180.9820775,590.9100022,385.7950479,126.9150648,27.95486009
Boeing 737-800,0.01896,0.02163,8.058,2020.857058,2315.027872,2167.870608,821.423222,180.9302251
Boeing 737-800,0.01896,0.02163,8.058,846.468235,1021.791872,850.3922793,435.076454,95.83181806
Boeing 737-800,0.01896,0.02163,8.058,250.2079631,655.6421392,329.5642403,13.42693622,2.957474938
Boeing 737-800,0.01896,0.02163,8.058,777.3564571,2864.74237,1347.264896,46.64941995,10.27520263
Boeing 737-800,0.01896,0.02163,8.058,500.2968299,730.3862674,587.5680159,161.8325182,35.64592912
Boeing 737-800,0.01896,0.02163,8.058,259.4399552,448.8275837,394.102668,263.1292292,57.95798
Boeing 737-800,0.01896,0.02163,8.058,284.7760121,336.1469809,328.815825,116.8065592,25.728317
Boeing 737-800,0.01896,0.02163,8.058,1499.88202,6686.511736,1915.071048,476.1218882,104.8726626
Boeing 737-800,0.01896,0.02163,8.058,596.2995951,2021.647307,2019.292009,303.6289627,66.87862615
Boeing 737-800,0.01896,0.02163,8.058,161.0854393,611.1419434,246.1295483,20.96414427,4.617652923
Boeing 737-800,0.01896,0.02163,8.058,1279.145438,3334.909594,2857.544509,306.1983344,67.44456705
Boeing 737-800,0.01896,0.02163,8.058,86.96964785,186.8828693,156.5689803,83.87703025,18.4751168
Boeing 737-800,0.01896,0.02163,8.058,2514.034288,9883.399059,5878.837865,694.6595978,153.008722
Boeing 737-800,0.01896,0.02163,8.058,1215.000546,4768.704734,3152.151129,148.4092477,32.68926161
Boeing 737-800,0.01896,0.02163,8.058,488.5008044,1679.145787,1624.68109,357.5957556,78.76558493
Boeing 737-800,0.01896,0.02163,8.058,325.3342992,1335.781048,657.9408221,172.6969266,38.03897062
Boeing 737-800,0.01896,0.02163,8.058,261.3672268,1245.285915,1124.955808,255.5556365,56.28978778
Boeing 737-800,0.01896,0.02163,8.058,218.3916486,332.2178751,244.6539467,40.21270907,8.857424905
Boeing 737-800,0.01896,0.02163,8.058,975.2996752,2989.64262,1014.033009,733.5787192,161.5812157
Boeing 737-800,0.01896,0.02163,8.058,292.0542289,1165.810628,932.1328044,209.8300766,46.21807855
Boeing 737-800,0.01896,0.02163,8.058,303.7800541,1242.451347,584.6571908,821.4700016,180.940529
Boeing 737-800,0.01896,0.02163,8.058,698.1610409,2158.381373,1172.26551,296.3665484,65.27897542
Boeing 737-800,0.01896,0.02163,8.058,493.0406263,1285.937877,728.2686518,17.88781893,3.940048222
Boeing 737-800,0.01896,0.02163,8.058,120.3235751,515.1704638,387.3972474,178.18681,39.24819604
Boeing 737-800,0.01896,0.02163,8.058,583.0920123,2767.927355,1732.678015,32.15376291,7.082326632
Boeing 737-800,0.01896,0.02163,8.058,299.5219629,1146.430431,800.1917253,81.38813482,17.92690194
Boeing 737-800,0.01896,0.02163,8.058,1504.314943,7415.963658,3466.924739,354.1070659,77.99715108
Boeing 737-800,0.01896,0.02163,8.058,161.0116547,637.2002181,424.7212175,122.6637014,27.01843643
Boeing 737-800,0.01896,0.02163,8.058,383.1301818,1641.316079,506.8534924,128.2177522,28.24179564
Boeing 737-800,0.01896,0.02163,8.058,535.2089234,1290.622924,569.6578216,271.180979,59.73149317
Boeing 737-800,0.01896,0.02163,8.058,111.900402,538.2686007,446.2482477,116.085324,25.56945463
Boeing 737-800,0.01896,0.02163,8.058,230.2735362,550.1604911,386.8653236,120.174733,26.47020551
Boeing 737-800,0.01896,0.02163,8.058,629.9397445,2881.539221,655.1379664,33.00460809,7.269737465
Boeing 737-800,0.01896,0.02163,8.058,1015.747565,3317.910916,2478.732153,9.434704759,2.078128802
Boeing 737-800,0.01896,0.02163,8.058,2639.649454,3616.673696,3061.69698,1176.797515,259.2065011
Boeing 737-800,0.01896,0.02163,8.058,333.0866515,399.5340854,368.255787,107.4292035,23.66282015
Boeing 737-800,0.01896,0.02163,8.058,3920.547108,12702.76643,7643.194788,518.1529908,114.1306147
Boeing 737-800,0.01896,0.02163,8.058,245.7175624,1008.181654,333.4029486,60.08260629,13.23405425
Boeing 737-800,0.01896,0.02163,8.058,115.2877699,124.4380461,121.1514065,158.4896989,34.90962531
Boeing 737-800,0.01896,0.02163,8.058,698.9776365,2518.54281,1897.363723,490.2207036,107.9781285
Boeing 737-800,0.01896,0.02163,8.058,2296.318559,2687.325364,2388.715109,449.2124689,98.94547773
Boeing 737-800,0.01896,0.02163,8.058,100.7762493,108.1937126,101.7971521,23.88830534,5.261741264
Boeing 737-800,0.01896,0.02163,8.058,111.6596269,329.1042358,157.0824126,657.1992263,144.7575388
Boeing 737-800,0.01896,0.02163,8.058,44.75932717,162.7581198,54.48482979,69.912214,15.39916608
Boeing 737-800,0.01896,0.02163,8.058,938.4097282,1398.142356,1391.079495,135.5401299,29.85465416
Boeing 737-800,0.01896,0.02163,8.058,425.9140653,1327.088703,1138.616938,245.7955914,54.13999811
Boeing 737-800,0.01896,0.02163,8.058,890.407106,2218.354824,2216.891473,187.9772932,41.40469013
Boeing 737-800,0.01896,0.02163,8.058,958.9390339,1890.422234,1060.482108,92.98728994,20.48178193
Boeing 737-800,0.01896,0.02163,8.058,23.57865925,42.78159945,41.65764633,9.069799318,1.997753154
Boeing 737-800,0.01896,0.02163,8.058,40.35221686,198.0279629,171.8634678,120.4110036,26.52224749
Boeing 737-800,0.01896,0.02163,8.058,527.9521198,2083.995044,1556.980637,129.3076743,28.48186659
Boeing 737-800,0.01896,0.02163,8.058,1804.70315,2662.803489,1852.674987,137.8875317,30.37170302
Boeing 737-800,0.01896,0.02163,8.058,1475.366307,1550.39699,1523.873057,31.9243054,7.03178533
Boeing 737-800,0.01896,0.02163,8.058,373.6513377,1262.983023,397.2800007,308.8272796,68.02362987
Boeing 737-800,0.01896,0.02163,8.058,468.7410596,2288.272298,1149.266304,118.0933537,26.01175192
Boeing 737-800,0.01896,0.02163,8.058,387.5723722,1867.084421,1466.294912,83.46881378,18.38520127
Boeing 737-800,0.01896,0.02163,8.058,863.0683796,2444.786648,2216.375468,194.6274173,42.86947518
Boeing 737-800,0.01896,0.02163,8.058,196.3988728,788.2230062,774.6022922,184.7130357,40.68569068
Boeing 737-800,0.01896,0.02163,8.058,45.15743514,218.9504688,213.9585396,209.5249415,46.15086817
Boeing 737-800,0.01896,0.02163,8.058,1300.236549,1523.567933,1426.384311,361.1897962,79.55722383
Boeing 737-800,0.01896,0.02163,8.058,540.8849547,1667.16488,656.0623703,114.6133507,25.24523143
Boeing 737-800,0.01896,0.02163,8.058,645.0577599,2008.556248,1867.520252,180.9906378,39.86577925
Boeing 737-800,0.01896,0.02163,8.058,367.3906003,388.0679873,375.9730217,255.8475079,56.35407663
Boeing 737-800,0.01896,0.02163,8.058,935.3578172,3004.102089,1130.775009,115.3648562,25.41076128
Boeing 737-800,0.01896,0.02163,8.058,43.75481736,69.74709018,67.18723989,247.3603767,54.48466447
Boeing 737-800,0.01896,0.02163,8.058,611.0877549,2555.703005,1010.429076,158.9620965,35.01367764
Boeing 737-800,0.01896,0.02163,8.058,453.3149694,1890.534053,580.9978853,118.1653779,26.02761628
Boeing 737-800,0.01896,0.02163,8.058,1179.959458,4977.364636,3304.69427,252.7645968,55.67502132
Boeing 737-800,0.01896,0.02163,8.058,900.0636627,4406.320745,3311.330514,450.6245117,99.25650037
Boeing 737-800,0.01896,0.02163,8.058,1073.646801,1493.099233,1450.91456,426.8262216,94.01458626
Boeing 737-800,0.01896,0.02163,8.058,730.4842316,1115.699202,979.4938733,208.6080281,45.94890487
